File,inputText
minnpost_2022_6,"From local coverage to the presidential race, .U.S. Department of the Interior Secretary Deb Haaland’s recent cancellation of two federal mining leases in the headwaters of the Boundary Waters Canoe Area Wilderness in Minnesota was a clear affirmation of the rule of law – the prior administration had illegally renewed the leases in favor of a Chilean mining conglomerate – and of the imperative to protect America’s most popular wilderness area. The cancellation also signaled that the pieces could very soon be in place to provide this national treasure the permanent protection that it deserves.Every year since 1964, when the Wilderness Act was passed, more people have visited the Boundary Waters than any other national Wilderness. Covering 1.1 million acres along the Canadian border, it has more than a thousand pristine lakes spread out through vast stretches of forests and wetlands. The Boundary Waters is home to hundreds of species of mammals, birds, fish and other creatures. People of all ages and abilities come from all over the U.S. and around the world to travel by canoe and experience the incomparable beauty of this watery landscape.All of this – plus the flourishing wilderness-based economy in northeastern Minnesota – would be at serious risk if sulfide-ore copper mining were permitted in the watershed of the Boundary Waters. Sulfide-ore mining, which the EPA has called the most toxic industry in America, generates sulfuric acid when the ore comes in contact with air and water, resulting in the release of acid and dissolved heavy metals into groundwater and surface water.The Obama administration took steps to protect the Boundary Waters in 2016, but as wasreported, the Trump administration, after a heavy lobbying barrage by Chilean mining giant Antofagasta, twisted the lease language and the law and improperly reversed the Obama administration action. The recent decision by the Biden administration meticulously details the sweetheart deal and favorable treatment received by the South American conglomerate.Minnesota Sen. Tina Smith, who is showing growing interest in the issue, found the recent Department of Interior decision “persuasive” and added that it “represents a clear commitment on the part of the Biden administration to make sure we follow the law.”Even prior to the cancellation of the mineral leases, the U.S. Forest Service and the Bureau of Land Management had begun the “mineral withdrawal” process under the Federal Land Policy and Management Act for 225,378 acres of federal land and mineral rights in the watershed of the Boundary Waters. The major component of this process is a scientific, cultural and economic study of the likely impacts if mining is permitted on the lands proposed to be withdrawn. If the study concludes that sulfide-ore copper mining in the watershed of the Boundary Waters will likely result in serious harm, the Secretary of the Interior can impose a 20-year moratorium on mining in the withdrawal area.A 20-year moratorium, or “withdrawal,” seems likely. That action, based on the study currently underway, would be a clarion call for permanent protection for this unique and precious place. Rep. Betty McCollum of Minnesota has introduced a bill, HR 2794, providing for a permanent ban on sulfide-ore mining in the Boundary Waters watershed. Minnesota’s Sens. Amy Klobuchar and Smith are both firmly committed to a science-based approach – the kind of approach that is the essence of the mineral withdrawal study – for determining the fate of the Boundary Waters watershed.My friend and former boss, the late Walter Mondale, canoed and fished the Boundary Waters for most of his life. He worked tirelessly in his final years for its permanent protection. If he were still with us, he would be cheering on the Biden administration, Rep. McCollum, and Sen. Klobuchar and Smith.The star most appropriately aligned with this effort is L’Etoile du Nord, the Star of the North. It is the motto of the State of Minnesota, chosen in part because the North Star guided the voyageurs through the waters of northern Minnesota. May it guide us now to permanent protection of those waters.A native of Minnesota, Richard Moe was president of the National Trust for Historic Preservation and a board member of the Conservation Lands Foundation. He served as chief of staff to Vice President Walter Mondale and as an assistant to President Jimmy Carter."
suffolknewsherald_2022_288,"Published 5:38 pm Friday, August 26, 2022ByLetters to the EditorTo the editor:I have written to City Council members and spoken privately with several of them, regarding my opposition to the rezoning request RZN2021-20, Port 460 Logistics Center. When I first learned of this project, I was willing to keep an open mind about its benefits for the city and its residents, but as time went on and I learned more, I became less and less convinced that this property is the right location for this project and that taking this rezoning request up before addressing other community needs is the wrong thing to do.Thanks to the “monumental” efforts of many good “old” and “new” Suffolk citizens, I was able to learn much about the project and the needs of our community. While I have been frustrated by most city council members’ failure to address citizens’ concerns, I have been heartened by the civic interest in a project that would have immediate and long-term impacts on our city’s economic vitality and quality of life. In trying to understand a major project that our city seemed ready to approve with little long-term view or vision, we citizens came to understand how much knowledge we collectively have, why we came to be or remain Suffolk residents, and what we believe our role should be in the city’s decision-making process.Many have told me these statements express their views as well:I hope that City Council will use these points in its internal discussions and debates as a summary of the many messages you have received, speeches you’ve heard, and comments you’ve seen on social media. While we have heard clearly from some of the council members regarding where they stand, too many have remained quiet while we await your vision and leadership.It is clear we citizens care about our city and its people. With one current exception, you were all elected to carry out the will of the people for the good of the people. If you decide to ignore us, I am sure this issue will not be laid to rest after your vote. I implore every one of you to vote “no” on this request and move our city on to a better vision for our community.Denise M. MurdenSuffolkOn Saturday, September 7, 2024 at Kornblau Field at S.B. Ballard Stadium, the Old Dominion Monarchs will host…The MLB schedule today is not one to miss. The outings include the Los Angeles Dodgers squaring off…Corbin Burnes will toe the rubber for the Baltimore Orioles (79-59 on Monday, September 2 against the Chicago…Gunnar Henderson and the Baltimore Orioles will attempt to defeat Luis Robert and the Chicago White Sox when…Ezequiel Tovar and the Colorado Rockies take the field on Sunday at Coors Field against Cole Irvin, who…"
suffolknewsherald_2022_267,"Published 6:01 pm Friday, September 16, 2022ByStaff ReportsOnce a teacher, you’ll always be a teacher? I find it to be true, I believe. (The liberal arts education I’ve had from Divine Word College, in Vigan City, a UNESCO world heritage site in northern Luzon, Philippines and that inquisitiveness in me always kicks in. Before I immigrated here in 1983 to join my folks and relatives who have been here for more than 70 years, I used to be a high school classroom teacher/college instructor back in the days in the late 70s and early 80s in the Philippines, where I was born and raised.After working in an electronics company for two years in California, I joined the United States Navy in 1985 and, eventually, retired in 2005, after 20 years of honorable service to my adoptive country, the United States.I’ve heard that opening statement back then when I was still in college and having enrolled in a number of education courses to qualify me to take and then passed the board exam for teachers.I don’t know about you, but I love to share what I know and what I have, what I’ve learned and continue to learn as we go along with life’s journey. After all, we live for one another. We need each other. No man is an island, as they say. And, whether we like it or not, we all have a lifespan. That’s the law of nature. That’s reality.The new 2022-2023 school year is underway. In schools, students are in and so are the teachers, administrators, staff personnel and volunteers. As summer season is departing, the cool fall is coming in with its offerings to enhance and inspire, I do believe, learning and teaching.Schools are breeding grounds for education, expansion, growth and development. They are portals to immense possibilities and opportunities. They are also venues for changes and challenges that will shape and transform what society we are going to have.There are innumerable challenges that schools face or deal with, day and night. To cite, you have safety, security, peace and order, funding or budget allocation (adequate or inadequate . In addition, you have the problem of drugs, mental health, and high stakes testing.Although schools have these “Drug-free school zone” under penalty of law signs posted in designated places on school grounds, how sure are we that students are not taking drugs or don’t bring drugs to school?Influences are everywhere, especially if/when they have their cellphones. Influences are in and out of schools. Besides teachers and school staff-personnel, family and friends and outside forces play a crucial role in combating or eliminating drug problems in schools. Everyone in schools, I do believe, is trying to practice and adhere to teamwork as a crying battle for a successful mission accomplishment. All are eyes and ears, brains and hearts of successful school year activities brought about by coordination and cooperation of everybody.Mental health is another concern nowadays, not only in schools but in the community as a whole. Students, and teachers as well, come in school with varied capacities and capabilities. Assessment, (mis diagnoses, underestimation and uncertainty come to mind when we deal with students from different backgrounds and all walks of life. Each student (or anyone of us is as mysterious as our life is, I think.School health personnel, school counselors and school psychologists/psychiatrists are there to do what they have to do or required to do when dealing with behavioral, unstable students. Again, teamwork is paramount to solving whatever problem arises in students. Home and school and community all need each other to help our students succeed.Testing is important. In fact, it is employed almost everywhere in business and industries, occupations or professions.In the case of education, students are tested to gauge their range of learning, to find out if they understood what has been taught to them, per the curriculum instruction by their teachers.The common pen and paper or online testing has become the norm in education. Ready-made or “manufactured” tests, such as “select the best answer” or multiple choice test, have always been used in the classroom. Nothing wrong with that. Test results are annotated or recorded for various purposes. As it has always been, students’ test scores have become so important as if they are the ultimate predictors of students’ successful learning and teachers’ effective teaching.Not to discount the pen and paper test, there are other ways of testing, assessing and evaluating students’ learning. One is active classroom observation and participation, particularly graded individual classroom recitation. Asking to and answering correctly a question by a student is a form of testing. Observing a student helping another student solve a problem is testing. Giving essay-type tests in the classroom is another way of testing students’ critical thinking, thought-organization, mastery of the language and/or effective communication skills.Nowadays, students and teachers have been under a lot of pressure from all sides of the education spectrum. Much more so to our classroom teachers who are always instructed to assess or evaluate their students’ learning with the periodic and mandated state and federal standardized tests that take precedence or given importance over their individual creativity to teach. Hence, they are teaching their students to take the test. And, thus, their students’ test scores become the basis to evaluate their teaching performance? If their students did not do well in those tests, the educated professional teachers are to blame? I say, professional teachers or educators because they have passed through all the rigors of becoming a teacher/educator such as teacher training education and certification or recertification process.There are members of society who are quick to point their fingers on educators for students’ failures. Yes, teachers become the scapegoats for students’ failures. But, in all honesty, who is to blame for students’ failure to pass, learn and succeed in schools? Blaming the teachers for students’ failure to pass any kind of standardized testing is just absurd and counterproductive. Who wants their students to fail in class? Students are their responsibility in school. But that doesn’t mean they are responsible for everything in their students’ minds. They have a mind of their own. They have the will to learn or not what is being taught in school, the ability and capability to disrupt a class and, therefore, jeopardize the day’s learning for those who want to learn. What about the responsibility of that student, his or her family, other entities or agencies charged with helping to educate our students?The voice of education professionals and largest labor union of educators in America, the National Education Association, has launched a campaign to end “toxic testing” in an effort to end the abuse and overuse of high stakes standardized tests and reduce the amount of student and instructional time they consume. Lily Eskelsen Garcia, NEA past president, has said before that she would continue to push the president and Congress to completely overhaul the Elementary and Secondary Education Act or the No Child Left Behind program, and to end mandates that require states to administer outdated tests that aren’t aligned to school curricula. Furthermore, NEA has called on lawmakers “to repeal requirements that state standardized tests be used to evaluate educators, and instead implement real accountability in our public education.”Eskelsen Garcia noted that high stakes testing is corrupting what it means to teach and what it means to learn. “It’s corrupting the collaborative relationship we have with each other as we’re told to compete against each other—district against district, school against school, teacher against teacher, and support professionals against each other.” By the way, the current NEA president is Rebecca S. Pringle, a middle school science teacher, social justice warrior and defender of educator rights.As a family of educators (my wife Freny just retired in July as a veteran chemistry teacher for over two decades; daughter a high school counselor, and son, an IT instructor/theater-voice over actor , we believe it takes a village to raise and educate a child. Our teachers and educators do all they can to help all students to be successful.-CHRIS A. QUILPA, a retired U.S. Navy veteran, lives in northern Suffolk and Chesapeake. Email him at chris.a.quilpa@gmail.com.On Saturday, September 7, 2024 at Kornblau Field at S.B. Ballard Stadium, the Old Dominion Monarchs will host…The MLB schedule today is not one to miss. The outings include the Los Angeles Dodgers squaring off…Corbin Burnes will toe the rubber for the Baltimore Orioles (79-59 on Monday, September 2 against the Chicago…Gunnar Henderson and the Baltimore Orioles will attempt to defeat Luis Robert and the Chicago White Sox when…Ezequiel Tovar and the Colorado Rockies take the field on Sunday at Coors Field against Cole Irvin, who…"
suffolknewsherald_2022_158,"Published 2:23 pm Sunday, February 27, 2022ByStaff ReportsTypically, we’d be skeptical of a proposal to eliminate Virginia’s sales tax on groceries. While crowing about cutting taxes, Richmond politicians would just find a creative, alternative way to take the same amount of money from taxpayers.This time is different.The proverbial perfect storm of circumstances has created a rare opportunity for the General Assembly to give citizens some sorely needed relief without cutting important government services or levying new taxes or fees elsewhere.Anyone who has been to the grocery store lately has felt the sting of soaring prices on everything from bread to milk and all of the nonessential items in between. The fundamental responsibility of feeding one’s family has pushed many people to the breaking point. Those who live paycheck to paycheck even in “good” times find themselves on the verge of food insecurity.Rapid inflation and lingering problems with supply chains show no signs of easing, so relief from high grocery bills is nowhere in sight.Meantime, the commonwealth of Virginia finds itself flush with cash — a record $2.6 million budget surplus, to be exact, thanks to federal COVID-19 stimulus money over the past couple of years and an economy that performed much better than expected during the global pandemic.New Gov. Glenn Youngkin campaigned on a promise of eliminating the state’s 2.5% grocery tax. He’s made it a priority during his first tango with the General Assembly, which, thanks to a Democratic majority in the Senate, has handed him more defeats than victories to date.This looks to be one of those rare issues where bipartisan consensus is possible. The Senate’s proposed budget would eliminate the state’s share of the grocery tax but preserve the 1% that currently goes to localities. That might be necessary unless lawmakers find a way to keep local governments whole. The budget passed by the Republican-majority House would eliminate the tax entirely.Not surprisingly, 76% of Virginia voters like the idea of relief from the grocery tax, according to a recent Christopher Newport University poll. We’re pleased that Richmond is listening.On Saturday, September 7, 2024 at Kornblau Field at S.B. Ballard Stadium, the Old Dominion Monarchs will host…The MLB schedule today is not one to miss. The outings include the Los Angeles Dodgers squaring off…Corbin Burnes will toe the rubber for the Baltimore Orioles (79-59 on Monday, September 2 against the Chicago…Gunnar Henderson and the Baltimore Orioles will attempt to defeat Luis Robert and the Chicago White Sox when…Ezequiel Tovar and the Colorado Rockies take the field on Sunday at Coors Field against Cole Irvin, who…"
hawaiitribune_herald_2022_13,"Tuesday, Sept. 03, 2024|Today s Paper|79.142°Los Angeles voters approved a ballot measure in November to address the city’s housing crisis, which has left tens of thousands of people with no place to live, many others priced out of the area, and prompted recently elected mayor, Karen Bass, to declare a state of emergency. The measure, known as United to House LA, or ULA, is designed to provide both immediate protections to vulnerable tenants and to fund longer-term housing solutions.A similar housing crisis rages across the country, with reports indicating that even places that used to be affordable no longer are. In Los Angeles, ULA’s rollout and implementation could become a model for addressing houselessness in other cities and states.Before Los Angeles enacted an eviction moratorium and rent freeze in response to the COVID-19 pandemic, dozens of evictions were filed each day. With these protections most likely expiring in 2023, this could be the reality again for thousands of households across the city.Nationwide, many are already living this reality. Communities across the country are facing rising rents, housing shortages and eviction rates approaching or even surpassing pre-pandemic levels.But in Los Angeles, ULA’s passage raises hope of preventing this looming crisis for people at risk of losing their homes by instituting new tenant protections, directly assisting vulnerable people and funding new affordable housing. Eviction is among the leading causes of houselessness across the country. Currently, few tenants in eviction proceedings are represented by a lawyer, reducing their ability to raise defenses or assert their rights. The ballot initiative works to solve this problem by dedicating funding to legal services for low-income households facing eviction.The measure will also help to prevent eviction cases from being brought in the first place by providing short-term rental assistance to vulnerable households, including rent-burdened older people and people living with disabilities, as well as other low-income households that fall behind on rent due to economic shocks.Over the longer term, the initiative is estimated to add over 26,000 new affordable homes over the next 10 years. Funded by a 4 to 5.5% tax on the sale of property worth more than $5 million, it will begin to address the dire shortage of affordable homes for the lowest-income households.The new housing that the initiative plans to create also avoids the common shortcomings of other housing programs by guaranteeing permanent affordability for low-income households. The affordability protections of many current housing subsidy programs are allowed to expire after a set period. In Los Angeles alone, about 6,000 homes will lose their affordability restrictions by 2026, giving landlords the option of raising rents and putting tenants at risk of displacement.Tenant protection, rental assistance, and more permanently affordable housing all address the root causes of houselessness. This holistic approach is a break from policies that harm those who already bear the brunt of the lack of affordable homes.In approving the measure, voters made the choice to create fairer cities where everyone, regardless of income, can have a place to call home, a choice that communities across the country should mimic.."
leoweekly_2022_31,"There are no words of comfort that will mean anything today. 19 children in fourth grade and 2 adults in Texas were murdered at the hands of an 18 year-old gunman, a child himself who thought that mass killing was not only an option but who found it fully accessible.The talking heads on TV are talking about mental illness and gun control, the vacuous elected holes in the legislature are lobbying accusations and anger at each other, and also talking about mental illness and gun control. The same as they have so many times before.Our own Senators Rand Paul and Mitch McConnell have offered condolences with no actions… unnecessary lagniappe.Horrified and heartbroken by reports of the disgusting violence directed at innocent schoolkids in Uvalde, Texas. The entire country is praying for the children, families, teachers, and staff and the first responders on the scene.Kelley and I are horrified by this senseless massacre. Our prayers go out to the victims and their families.As a human, I’m exhausted. How much can we rationalize another shooting, whether it is one person, like Omari Cryer — who was shot by federal marshals in Louisville on Friday May 20 — or the 21 people in Uvalde, Texas on May 24? We listen to politicians, we write letters, we protest, we cry and we ultimately become lulled back into accepting that lives in this country are collateral for political pandering. We’ve been completely desensitized to the gravity of loss.As a mother, I gave birth to a little person nine years ago. I fed him, clothed him, watched his first words, first steps and with each milestone, I m overwhelmed that I’m allowed to be his mother and to witness the preciousness of his growth into an interesting and good being. When I hug him before school, I expect that he will arrive there safely and be able to learn in an environment of love and comfort. Then, when events like the one in Uvalde happen, I’m paralyzed with fear about letting him get out of my sight. These children could have been my own. They are mine. I need to accept them as my own and feel the weight of their parents’ grief. I need to let that humble me so I can go forward knowing I cannot accept this as OK, as just another day in America. This is fucking heavy and heartbreaking.When I see the very anti-Christmas Christmas Cards like those of Rep. Lauren Boebert or Kentucky’s own Rep. Thomas Massie where children or young men are toting guns, I know that these are the children who have been taught by their parents that guns are holier than lives.Merry Christmas! ?ps. Santa, please bring ammo. ?pic.twitter.com/NVawULhCNrTell me again where Christ said “use the commemoration of my birth to flex violent weapons for personal political gain”?— Alexandria Ocasio-Cortez (@AOC December 8, 2021Mental illness isn’t killing children and guns are only a mechanism of the larger issue of America creating an environment where such raging violence is considered an option, and not just an option, but fully attainable. We’ve allowed the NRA, evangelicals and the right-wing (all closely intertwined to make mass murder not only possible but normalized and then allowed them to demonize anyone who comes against them.We need a change of heart in this nation and we need to know that there isn’t someone coming in the dark of night to murder us. It is happening in the bright light of morning in our schools, workplaces, restaurants and churches. There are no “white” knights, no good guys with guns. There is only the mythology of an America that never existed. The real America is shattered, frayed, its streets flowing with the blood of innocents but its pockets overflowing with the dollars of those who made it all possible.Cops stood outside the school while the killer rampaged inside.Onlookers yelled at them to go in. They didn’t. One parent urged bystanders:“Let’s just rush in because the cops aren’t doing anything like they are supposed to.”@APstory:https: t.co/l2CqPCzmAfToday, on my street, my neighbors are tending their flowers, blooms in bright colors: yellow coreopsis and bright pink roses. They are walking their dogs and piecing together what they can of the life they have.We all have to do the same and, after yet another horrific tragedy, we have to find a way to keep ourselves whole and save space for the grief that comes from living in America today.We have to hold our breath while the Mitch McConnells and Rand Pauls offer empty words today, but who will then tomorrow act swiftly against compassion and the actions that are desperately needed. We have to look at the flags sliding down the poles and fluttering at half mast, the irony and symbolism almost too much.We’re all at half mast and I’m just wondering when, if ever, anything will change.. ( ."
suffolknewsherald_2022_38,"Published 6:20 pm Tuesday, July 12, 2022ByStaff ReportsBy Deborah DiCroceThis is the third year that we have been living with the coronavirus. Indeed, with the myriad mitigation vaccines and protocols, most of us have made peace with its disruptive forces.At the Hampton Roads Community Foundation, we have also gained powerful insights into the business of work — both ours and yours. Throughout the pandemic, for example, we have marveled at our technological infrastructure as it powers a transparent “open for business” presence to the public and our multiple stakeholders. And while today the doors of our physical offices have fully reopened, we have a newfound appreciation for the efficiency of technology in conducting foundation business and outreach.Where exactly the foundation lands in its deployment of the lessons learned on the technological front remains to be seen. For now, we are piloting a hybrid work arrangement that provides most staff with the flexibility of a two-day remote option within the work week. We also no longer presume that every meeting or event is “in person” and have become more strategic about setting the location — i.e., face-to-face or virtual — within the context of what best advances the individual activity’s goals and deliverables.Of course, what remains steadfast from our pre-COVID world is our commitment to providing superlative stewardship and service to our donors and other partners in philanthropy.That said, perhaps our most insightful lesson from the past two years is the vital role that child care plays in undergirding a thriving economy. On the one hand, this area is not new to the foundation. For example, some 15 years ago, the foundation was instrumental in launching Smart Beginnings networks across Hampton Roads with a goal of ensuring that every child in the region had access to high-quality early care and education.Years later, in 2016, we stood up Minus 9 to 5 in partnership with the M. Foscue Brock Institute for Community and Global Health at Eastern Virginia Medical School. Deploying a collective impact framework, this program focuses on conception through the child’s fifth birthday. Its vision is to ensure that each of the region’s families is “equipped and supported to raise children who are healthy, thriving, and ready to learn.”These efforts, as well as such statewide organizations as the Virginia Early Childhood Foundation and Elevate Early Education (E3 , have become informed advocates for the vital role that early education plays in providing equitable opportunities for a child’s future success in kindergarten and primary school.And then, in 2020, came the coronavirus, which closed most schools and day care facilities, often leaving parents to fend for themselves. The result forced mostly mothers to quit their jobs. It also left child care workers, who were already in short supply with hourly-rate pay below the minimum wage in most cases, to be laid off.Of course, the eureka moment here is that child care is a public as well as a social good and, as such, is a crucial piece of the infrastructure that advances the American economy. The pandemic uncovered this structural hole in our child care system at multiple levels, forcing us to find a more strategic answer to the questions of cost for one — i.e., what should quality child care cost — and, for another, who should pay for it.While there are no easy answers here, the questions are critical to a thriving economy. Public policymakers at all levels of government, private businesses and consumers all have a stake in them. So, too, does philanthropy, which needs to rethink its historically short-term programmatic approach to the child care crisis and find its role in helping to recognize the greater public good inherent in early care and education.Stay tuned.Deborah DiCroce is president and chief executive officer of the Hampton Roads Community Foundation. Her email address is ddicroce@hamptonroadscf.org.On Saturday, September 7, 2024 at Kornblau Field at S.B. Ballard Stadium, the Old Dominion Monarchs will host…The MLB schedule today is not one to miss. The outings include the Los Angeles Dodgers squaring off…Corbin Burnes will toe the rubber for the Baltimore Orioles (79-59 on Monday, September 2 against the Chicago…Gunnar Henderson and the Baltimore Orioles will attempt to defeat Luis Robert and the Chicago White Sox when…Ezequiel Tovar and the Colorado Rockies take the field on Sunday at Coors Field against Cole Irvin, who…"
minnpost_2022_137,"From local coverage to the presidential race, .Editor’s note (5/31/2023 : An earlier version of this commentary named specific experts and speculated about whether they were being paid for media appearances. Those references have since been removed, as there was either evidence they were not being paid or no evidence provided that they were being paid for appearances. To minimize harm and prevent readers from making false assumptions, !This work is licensed under aCreative Commons Attribution-NoDerivatives 4.0 International License.by Paul Linnee, MinnPostApril 22, 2022"
minnpost_2022_33,"From local coverage to the presidential race, .Over the past several years, cities across our state have stepped up for working families and ensured people can take the time they need to care for themselves and their loved ones. In our cities –St. Paul,MinneapolisandDuluth, we have passed earned sick and safe time. Now, it’s time for our state to do the same. As part of the governor’s budget, Minnesota legislators have a historic opportunity this legislative session to pass earned sick and safe time and help all Minnesota workers stay healthy. And this comes at a time when our federalAmerican Rescue Plan fundscan be used for this exact purpose.We’ve also seen that our local paid sick leave ordinances have leveled the playing field across businesses by allowing small businesses to provide competitive benefits while supporting work with dignity, which is good for employee retention and good for business.It’s time for our state to follow the lead of Minnesota cities,16 other states and D.C.and honor the hard work of Minnesotans everywhere. It’s the right thing to do.Mitra Jalali is a St. Paul Councilmember. Jeremiah Ellison is a Minneapolis Councilmember. Azrin Awal is a Duluth City Councilmember. They are all members ofLocal Progress."
suffolknewsherald_2022_271,"Published 5:43 pm Tuesday, September 13, 2022BySuffolk News-Herald Editorial BoardSuffolk Police Chief Al Chandler is new enough to his post that he doesn’t bear full or even primary responsibility for the rash of violent crime and death that has engulfed the city in 2022.In fact, we give him credit for several important actions that, in time, should help restore order.That said, the rookie chief must choose his words carefully during what is, by any measure, a crisis for Suffolk, especially its downtown area, which is on the cusp of greatness but could blow that potential if the current crime wave continues much longer.Chandler, a veteran lawman but new to his role as a community’s top cop, will learn quickly that leadership requires earning and maintaining the confidence of the citizenry you serve. That means owning a problem, not minimizing it.In a recent interview, Chandler seemed to downplay the surge in violent crime this year, when homicides are on pace to more than double the six recorded in each of the last two years.“We’ve always had gun violence as long as I’ve been here,” the chief told a reporter. “We are seeing it at a higher-than-normal level, definitely, but I guess I try to be careful not to sensationalize it because the more people hear about it, the more people look to hear about it. It’s the topic of the day.”He continued: “The numbers are higher, but it’s not earth-shattering. But, of course, any life that is lost is a tragedy.”Actually, the current crisis is quite shattering, both for the families of those killed or maimed and, significantly, the many law-abiding residents who are living in fear, scared to leave their homes lest they be robbed or walk into the path of random gunfire.We were struck during the last City Council meeting by the heartfelt words of a downtown resident, a recent transplant who sang Suffolk’s praises for attracting her here in the first place but added that safety concerns might soon drive her family out. She, like we, noted the less-than-comforting words from the city’s police chief, who’s essentially telling the citizenry to chill out.Chandler would be better served to accept the crisis for what it is and speak forthrightly to the community about solutions. He’s got much to talk about, including installation of portable cameras in hot spots like the intersection of Saratoga and West Washington streets, gunshot detection technology, and special cameras that capture images of the rear of vehicles. We commend his proactiveness.To his credit, he’s also been quick to talk candidly about challenges, including the enormous time officers are having to devote to mental health calls and a broader manpower shortage due to unfilled patrol slots.We encourage Chandler to continue to beat the drum for changes, likely by the General Assembly, in the way government and society manage the growing mental-health crisis. The current burden on police proves again that the state is treating mental health as a criminal problem, when the solution is better and more widely available treatment.The chief must also press the City Council for better wages, benefits and incentives for his officers in a difficult labor economy that shows no signs of waning.We continue to have high hopes for Chandler in his important role. Aligning his words with his actions will position him to not just endure the current crisis but make Suffolk safe again.On Saturday, September 7, 2024 at Kornblau Field at S.B. Ballard Stadium, the Old Dominion Monarchs will host…The MLB schedule today is not one to miss. The outings include the Los Angeles Dodgers squaring off…Corbin Burnes will toe the rubber for the Baltimore Orioles (79-59 on Monday, September 2 against the Chicago…Gunnar Henderson and the Baltimore Orioles will attempt to defeat Luis Robert and the Chicago White Sox when…Ezequiel Tovar and the Colorado Rockies take the field on Sunday at Coors Field against Cole Irvin, who…"
suffolknewsherald_2022_80,"Published 6:15 pm Tuesday, May 24, 2022ByStaff ReportsBy Stephen D. HanerGuest columnistAttorney General Jason Miyares was partially successful in his efforts to challenge much of the secrecy shielding key data in Dominion Energy Virginia’s application to build its planned offshore wind facility, with some useful precedents set for the future.Just before the hearings on the application began last week, a State Corporation Commission hearing examiner accepted the Attorney General Office’s motion in part and rejected it in part. As a result, several portions of the SCC staff testimony have been filed again with dozens of previously redacted sections now open.Virginia law designates the attorney general as consumer counsel, charged with representing the interests of consumers, accomplished by a Consumer Counsel Section in the office. Senior Assistant Attorney General Meade Browder led this effort to bring more data into the sunlight.In conceding the point, Dominion proposed, and the hearing examiner accepted two broad categories where secrecy could continue: information from confidential internal presentations to the company’s board of directors, and information about individual third-party bids, contracts and prices.Pleas to Miyares’ predecessor to act were ignored. Miyares also recently pushed back on secrecy in an application from the other major electric utility, Appalachian Power Co. Perhaps pushing for transparency will become a regular part of the process, changing the insider culture of that courtroom and its cast of regular players.Despite the apparent retreat, Dominion had the major role in deciding which portions of the testimony to reopen, even going so far as to create a table of unnecessarily redacted portions by page and line number (see page 5 of its brief . In several other cases, however, information remains covered up simply because the motion from the attorney general did not specify its challenge by page and line number.That is part of the precedent the ruling seems to set. The items withheld may need to be challenged in greater specificity. It was also the case that the motion was filed very late in the process, months after the initial assertions of secrecy back in 2021, and while all the parties were busy preparing for the hearings and before Miyares took office in January. Dominion promised in a footnote:“In the future, the Company is open to Consumer Counsel reaching out to the Company informally, as Staff and other parties have done, to discuss concerns it may have with confidentiality markings prior to filing a Motion with the Commission. The Company commits to working in good faith with Consumer Counsel, Staff, or any party to work out any disputes of this sort prior to bringing motions to the Commission.”All the parties to the case, including representatives of non-government environmental groups and business groups, do have access to all this information. They sign non-disclosure pledges. But the general public is not a party to the case or the non-disclosure agreements, nor are media representatives. Why would a reporter want to sign an NDA?The attorney general did not challenge any of the company’s original designations of confidentiality from the beginning. He focused on later testimony from the SCC staff, which sought to maintain that secrecy in their own analysis and testimony. The result was documents riddled with exemptions.Several tables and charts outlining how various construction or operational problems would impact the cost of the project to consumers are also now visible, having been blacked out before.Much of importance remains off the record, hidden from the public, and it is not just board presentations or data about individual vendor bids. In the future, if the hearing officer’s ruling is precedent, the challenge to confidentiality should be made early on, when the utility cannot plead that it lacks time to respond.No formal news media organization objected to the secrecy or asked the SCC to review the utility’s assertions it needed the data hidden. Under the SCC rules, only the parties who sign the NDA can do that, and since they have the data for their own use, it has seldom happened.Stephen D. Haner is Senior Fellow with the Thomas Jefferson Institute for Public Policy in Alexandria. He may be reached at steve@thomasjeffersoninst.org.On Saturday, September 7, 2024 at Kornblau Field at S.B. Ballard Stadium, the Old Dominion Monarchs will host…The MLB schedule today is not one to miss. The outings include the Los Angeles Dodgers squaring off…Corbin Burnes will toe the rubber for the Baltimore Orioles (79-59 on Monday, September 2 against the Chicago…Gunnar Henderson and the Baltimore Orioles will attempt to defeat Luis Robert and the Chicago White Sox when…Ezequiel Tovar and the Colorado Rockies take the field on Sunday at Coors Field against Cole Irvin, who…"
